timestamp,container,cpu_pct,mem_used,mem_pct,net_io,block_io
2026-08-07T14:51:10.879434+00:00,ca_org3,0.00%,9.07MiB,0.08%,28.5kB / 45kB,65.5kB / 0B
2026-08-07T14:51:10.879434+00:00,peer0.org2.example.com,3.84%,81.38MiB,0.69%,15.3MB / 1.62MB,2.15MB / 14.5MB
2026-08-07T14:51:10.879434+00:00,peer0.org1.example.com,2.94%,86.32MiB,0.73%,15.3MB / 1.66MB,4.3MB / 24.9MB
2026-08-07T14:51:10.879434+00:00,couchdb1,3.21%,105.9MiB,0.90%,265kB / 143kB,17.1MB / 1.72MB
2026-08-07T14:51:10.879434+00:00,couchdb0,2.55%,99.89MiB,0.85%,269kB / 148kB,13.6MB / 1.72MB
2026-08-07T14:51:10.879434+00:00,orderer.example.com,0.63%,16.11MiB,0.14%,246kB / 990kB,27.2MB / 717kB
2026-08-07T14:51:10.879434+00:00,ca_org1,0.00%,9.066MiB,0.08%,33.3kB / 50kB,4.1kB / 0B
2026-08-07T14:51:10.879434+00:00,ca_org2,0.00%,9.195MiB,0.08%,30.8kB / 44.4kB,4.1kB / 0B
2026-08-07T14:51:10.879434+00:00,ca_orderer,0.01%,9.211MiB,0.08%,54.3kB / 86.6kB,426kB / 0B
2026-08-07T14:51:14.682572+00:00,dev-peer0.org3.example.com-sl-ledger_1.0-470c7b267d0276d2c935cc5d168e0b4ff003335940b5924ccd0e77bd5e94e579,0.00%,7.055MiB,0.34%,49.8kB / 27.8kB,0B / 0B
2026-08-07T14:51:14.682572+00:00,dev-peer0.org1.example.com-sl-ledger_1.0-470c7b267d0276d2c935cc5d168e0b4ff003335940b5924ccd0e77bd5e94e579,0.00%,7.398MiB,0.36%,53.5kB / 30.3kB,0B / 0B
2026-08-07T14:51:14.682572+00:00,dev-peer0.org2.example.com-sl-ledger_1.0-470c7b267d0276d2c935cc5d168e0b4ff003335940b5924ccd0e77bd5e94e579,0.00%,7.32MiB,0.36%,51.5kB / 29.5kB,0B / 0B
2026-08-07T14:51:14.682572+00:00,peer0.org3.example.com,2.34%,104.2MiB,0.88%,15.3MB / 1.61MB,0B / 14.5MB
2026-08-07T14:51:14.682572+00:00,couchdb4,0.20%,94.35MiB,0.80%,254kB / 128kB,0B / 1.75MB
2026-08-07T14:51:14.682572+00:00,ca_org3,0.00%,9.07MiB,0.08%,28.5kB / 45kB,65.5kB / 0B
2026-08-07T14:51:14.682572+00:00,peer0.org2.example.com,2.35%,81.58MiB,0.69%,15.3MB / 1.65MB,2.15MB / 14.5MB
2026-08-07T14:51:14.682572+00:00,peer0.org1.example.com,2.28%,86.36MiB,0.73%,15.4MB / 1.69MB,4.3MB / 25MB
2026-08-07T14:51:14.682572+00:00,couchdb1,0.36%,105.9MiB,0.90%,268kB / 146kB,17.1MB / 1.75MB
2026-08-07T14:51:14.682572+00:00,couchdb0,0.41%,99.9MiB,0.85%,271kB / 151kB,13.6MB / 1.75MB
2026-08-07T14:51:14.682572+00:00,orderer.example.com,0.14%,16.5MiB,0.14%,265kB / 1.02MB,27.2MB / 745kB
2026-08-07T14:51:14.682572+00:00,ca_org1,0.00%,9.066MiB,0.08%,33.3kB / 50kB,4.1kB / 0B
2026-08-07T14:51:14.682572+00:00,ca_org2,0.00%,9.195MiB,0.08%,30.8kB / 44.4kB,4.1kB / 0B
2026-08-07T14:51:14.682572+00:00,ca_orderer,0.00%,9.211MiB,0.08%,54.3kB / 86.6kB,426kB / 0B
2026-08-07T14:51:18.888443+00:00,dev-peer0.org3.example.com-sl-ledger_1.0-470c7b267d0276d2c935cc5d168e0b4ff003335940b5924ccd0e77bd5e94e579,0.00%,7.086MiB,0.35%,52.6kB / 29.3kB,0B / 0B
2026-08-07T14:51:18.888443+00:00,dev-peer0.org1.example.com-sl-ledger_1.0-470c7b267d0276d2c935cc5d168e0b4ff003335940b5924ccd0e77bd5e94e579,0.27%,7.449MiB,0.36%,59.4kB / 33.5kB,0B / 0B
2026-08-07T14:51:18.888443+00:00,dev-peer0.org2.example.com-sl-ledger_1.0-470c7b267d0276d2c935cc5d168e0b4ff003335940b5924ccd0e77bd5e94e579,0.00%,7.352MiB,0.36%,54.3kB / 31kB,0B / 0B
2026-08-07T14:51:18.888443+00:00,peer0.org3.example.com,2.60%,104MiB,0.88%,15.3MB / 1.64MB,0B / 14.5MB
2026-08-07T14:51:18.888443+00:00,couchdb4,0.16%,94.36MiB,0.80%,256kB / 130kB,0B / 1.77MB
2026-08-07T14:51:18.888443+00:00,ca_org3,0.00%,9.07MiB,0.08%,28.5kB / 45kB,65.5kB / 0B
2026-08-07T14:51:18.888443+00:00,peer0.org2.example.com,4.03%,83.69MiB,0.71%,15.4MB / 1.68MB,2.15MB / 14.6MB
2026-08-07T14:51:18.888443+00:00,peer0.org1.example.com,4.99%,86.87MiB,0.74%,15.4MB / 1.73MB,4.3MB / 25MB
2026-08-07T14:51:18.888443+00:00,couchdb1,4.92%,105.9MiB,0.90%,272kB / 150kB,17.1MB / 1.8MB
2026-08-07T14:51:18.888443+00:00,couchdb0,5.92%,99.93MiB,0.85%,276kB / 156kB,13.6MB / 1.8MB
2026-08-07T14:51:18.888443+00:00,orderer.example.com,0.83%,16.94MiB,0.14%,276kB / 1.07MB,27.2MB / 795kB
2026-08-07T14:51:18.888443+00:00,ca_org1,0.00%,9.066MiB,0.08%,33.3kB / 50kB,4.1kB / 0B
2026-08-07T14:51:18.888443+00:00,ca_org2,0.00%,9.195MiB,0.08%,30.8kB / 44.4kB,4.1kB / 0B
2026-08-07T14:51:18.888443+00:00,ca_orderer,0.00%,9.211MiB,0.08%,54.3kB / 86.6kB,426kB / 0B
2026-08-07T14:51:23.122208+00:00,dev-peer0.org3.example.com-sl-ledger_1.0-470c7b267d0276d2c935cc5d168e0b4ff003335940b5924ccd0e77bd5e94e579,0.00%,7.117MiB,0.35%,55.5kB / 30.9kB,0B / 0B
2026-08-07T14:51:23.122208+00:00,dev-peer0.org1.example.com-sl-ledger_1.0-470c7b267d0276d2c935cc5d168e0b4ff003335940b5924ccd0e77bd5e94e579,0.35%,7.52MiB,0.37%,65.2kB / 36.6kB,0B / 0B
2026-08-07T14:51:23.122208+00:00,dev-peer0.org2.example.com-sl-ledger_1.0-470c7b267d0276d2c935cc5d168e0b4ff003335940b5924ccd0e77bd5e94e579,0.19%,7.371MiB,0.36%,63.1kB / 35.8kB,0B / 0B
2026-08-07T14:51:23.122208+00:00,peer0.org3.example.com,2.73%,104MiB,0.88%,15.4MB / 1.68MB,0B / 14.6MB
2026-08-07T14:51:23.122208+00:00,couchdb4,0.44%,94.38MiB,0.80%,261kB / 135kB,0B / 1.82MB
2026-08-07T14:51:23.122208+00:00,ca_org3,0.00%,9.07MiB,0.08%,28.5kB / 45kB,65.5kB / 0B
2026-08-07T14:51:23.122208+00:00,peer0.org2.example.com,2.47%,86.54MiB,0.73%,15.4MB / 1.73MB,2.15MB / 14.6MB
2026-08-07T14:51:23.122208+00:00,peer0.org1.example.com,2.39%,86.39MiB,0.73%,15.5MB / 1.77MB,4.3MB / 25MB
2026-08-07T14:51:23.122208+00:00,couchdb1,0.44%,106MiB,0.90%,275kB / 154kB,17.1MB / 1.82MB
2026-08-07T14:51:23.122208+00:00,couchdb0,0.58%,99.95MiB,0.85%,279kB / 159kB,13.6MB / 1.82MB
2026-08-07T14:51:23.122208+00:00,orderer.example.com,0.49%,17.8MiB,0.15%,294kB / 1.1MB,27.2MB / 819kB
2026-08-07T14:51:23.122208+00:00,ca_org1,0.00%,9.066MiB,0.08%,33.3kB / 50kB,4.1kB / 0B
2026-08-07T14:51:23.122208+00:00,ca_org2,0.00%,9.195MiB,0.08%,30.8kB / 44.4kB,4.1kB / 0B
2026-08-07T14:51:23.122208+00:00,ca_orderer,0.00%,9.211MiB,0.08%,54.3kB / 86.6kB,426kB / 0B
2026-08-07T14:51:27.302964+00:00,dev-peer0.org3.example.com-sl-ledger_1.0-470c7b267d0276d2c935cc5d168e0b4ff003335940b5924ccd0e77bd5e94e579,0.00%,7.355MiB,0.36%,64.3kB / 35.5kB,0B / 0B
2026-08-07T14:51:27.302964+00:00,dev-peer0.org1.example.com-sl-ledger_1.0-470c7b267d0276d2c935cc5d168e0b4ff003335940b5924ccd0e77bd5e94e579,0.00%,7.52MiB,0.37%,67.6kB / 37.6kB,0B / 0B
2026-08-07T14:51:27.302964+00:00,dev-peer0.org2.example.com-sl-ledger_1.0-470c7b267d0276d2c935cc5d168e0b4ff003335940b5924ccd0e77bd5e94e579,0.00%,7.383MiB,0.36%,65.6kB / 37kB,0B / 0B
2026-08-07T14:51:27.302964+00:00,peer0.org3.example.com,3.20%,104.1MiB,0.88%,15.4MB / 1.72MB,0B / 14.6MB
2026-08-07T14:51:27.302964+00:00,couchdb4,2.55%,94.4MiB,0.80%,265kB / 141kB,0B / 1.87MB
2026-08-07T14:51:27.302964+00:00,ca_org3,0.00%,9.07MiB,0.08%,28.5kB / 45kB,65.5kB / 0B
2026-08-07T14:51:27.302964+00:00,peer0.org2.example.com,3.56%,86.8MiB,0.74%,15.5MB / 1.76MB,2.15MB / 14.6MB
2026-08-07T14:51:27.302964+00:00,peer0.org1.example.com,8.15%,86.74MiB,0.73%,15.5MB / 1.8MB,4.3MB / 25.1MB
2026-08-07T14:51:27.302964+00:00,couchdb1,2.44%,106MiB,0.90%,279kB / 158kB,17.1MB / 1.87MB
2026-08-07T14:51:27.302964+00:00,couchdb0,2.56%,99.96MiB,0.85%,283kB / 162kB,13.6MB / 1.87MB
2026-08-07T14:51:27.302964+00:00,orderer.example.com,0.46%,17.66MiB,0.15%,305kB / 1.15MB,27.2MB / 868kB
2026-08-07T14:51:27.302964+00:00,ca_org1,0.00%,9.066MiB,0.08%,33.3kB / 50kB,4.1kB / 0B
2026-08-07T14:51:27.302964+00:00,ca_org2,0.00%,9.195MiB,0.08%,30.8kB / 44.4kB,4.1kB / 0B
2026-08-07T14:51:27.302964+00:00,ca_orderer,0.00%,9.211MiB,0.08%,54.3kB / 86.6kB,426kB / 0B
2026-08-07T14:51:31.498555+00:00,dev-peer0.org3.example.com-sl-ledger_1.0-470c7b267d0276d2c935cc5d168e0b4ff003335940b5924ccd0e77bd5e94e579,0.00%,7.375MiB,0.36%,69.9kB / 38.5kB,0B / 0B
2026-08-07T14:51:31.498555+00:00,dev-peer0.org1.example.com-sl-ledger_1.0-470c7b267d0276d2c935cc5d168e0b4ff003335940b5924ccd0e77bd5e94e579,0.44%,7.574MiB,0.37%,76.2kB / 42.2kB,0B / 0B
2026-08-07T14:51:31.498555+00:00,dev-peer0.org2.example.com-sl-ledger_1.0-470c7b267d0276d2c935cc5d168e0b4ff003335940b5924ccd0e77bd5e94e579,0.27%,7.41MiB,0.36%,71.2kB / 40kB,0B / 0B
2026-08-07T14:51:31.498555+00:00,peer0.org3.example.com,3.26%,105.3MiB,0.89%,15.4MB / 1.76MB,0B / 14.7MB
2026-08-07T14:51:31.498555+00:00,couchdb4,0.48%,94.41MiB,0.80%,268kB / 144kB,0B / 1.9MB
2026-08-07T14:51:31.498555+00:00,ca_org3,0.00%,9.07MiB,0.08%,28.5kB / 45kB,65.5kB / 0B
2026-08-07T14:51:31.498555+00:00,peer0.org2.example.com,3.55%,87.5MiB,0.74%,15.5MB / 1.8MB,2.15MB / 14.7MB
2026-08-07T14:51:31.498555+00:00,peer0.org1.example.com,3.56%,86.94MiB,0.74%,15.5MB / 1.85MB,4.3MB / 25.1MB
2026-08-07T14:51:31.498555+00:00,couchdb1,0.23%,106MiB,0.90%,282kB / 161kB,17.1MB / 1.9MB
2026-08-07T14:51:31.498555+00:00,couchdb0,3.01%,99.96MiB,0.85%,286kB / 166kB,13.6MB / 1.9MB
2026-08-07T14:51:31.498555+00:00,orderer.example.com,0.07%,18.04MiB,0.15%,324kB / 1.18MB,27.2MB / 897kB
2026-08-07T14:51:31.498555+00:00,ca_org1,0.00%,9.066MiB,0.08%,33.3kB / 50kB,4.1kB / 0B
2026-08-07T14:51:31.498555+00:00,ca_org2,0.00%,9.195MiB,0.08%,30.8kB / 44.4kB,4.1kB / 0B
2026-08-07T14:51:31.498555+00:00,ca_orderer,0.00%,9.211MiB,0.08%,54.3kB / 86.6kB,426kB / 0B
2026-08-07T14:51:35.705969+00:00,dev-peer0.org3.example.com-sl-ledger_1.0-470c7b267d0276d2c935cc5d168e0b4ff003335940b5924ccd0e77bd5e94e579,0.00%,7.375MiB,0.36%,72.7kB / 40.1kB,0B / 0B
2026-08-07T14:51:35.705969+00:00,dev-peer0.org1.example.com-sl-ledger_1.0-470c7b267d0276d2c935cc5d168e0b4ff003335940b5924ccd0e77bd5e94e579,0.00%,7.609MiB,0.37%,79.1kB / 43.9kB,0B / 0B
2026-08-07T14:51:35.705969+00:00,dev-peer0.org2.example.com-sl-ledger_1.0-470c7b267d0276d2c935cc5d168e0b4ff003335940b5924ccd0e77bd5e94e579,0.00%,7.43MiB,0.36%,77kB / 43kB,0B / 0B
2026-08-07T14:51:35.705969+00:00,peer0.org3.example.com,7.05%,104.4MiB,0.88%,15.5MB / 1.8MB,0B / 14.7MB
2026-08-07T14:51:35.705969+00:00,couchdb4,4.10%,94.43MiB,0.80%,273kB / 150kB,0B / 1.95MB
2026-08-07T14:51:35.705969+00:00,ca_org3,0.00%,9.07MiB,0.08%,28.5kB / 45kB,65.5kB / 0B
2026-08-07T14:51:35.705969+00:00,peer0.org2.example.com,4.72%,90.02MiB,0.76%,15.6MB / 1.84MB,2.15MB / 14.7MB
2026-08-07T14:51:35.705969+00:00,peer0.org1.example.com,2.00%,86.44MiB,0.73%,15.6MB / 1.87MB,4.3MB / 25.1MB
2026-08-07T14:51:35.705969+00:00,couchdb1,2.81%,106MiB,0.90%,287kB / 167kB,17.1MB / 1.95MB
2026-08-07T14:51:35.705969+00:00,couchdb0,2.77%,99.99MiB,0.85%,290kB / 171kB,13.6MB / 1.95MB
2026-08-07T14:51:35.705969+00:00,orderer.example.com,0.58%,18.55MiB,0.16%,335kB / 1.23MB,27.2MB / 950kB
2026-08-07T14:51:35.705969+00:00,ca_org1,0.00%,9.066MiB,0.08%,33.3kB / 50kB,4.1kB / 0B
2026-08-07T14:51:35.705969+00:00,ca_org2,0.00%,9.195MiB,0.08%,30.8kB / 44.4kB,4.1kB / 0B
2026-08-07T14:51:35.705969+00:00,ca_orderer,0.00%,9.211MiB,0.08%,54.3kB / 86.6kB,426kB / 0B
2026-08-07T14:51:39.928812+00:00,dev-peer0.org3.example.com-sl-ledger_1.0-470c7b267d0276d2c935cc5d168e0b4ff003335940b5924ccd0e77bd5e94e579,0.00%,7.691MiB,0.38%,78.5kB / 42.9kB,0B / 0B
2026-08-07T14:51:39.928812+00:00,dev-peer0.org1.example.com-sl-ledger_1.0-470c7b267d0276d2c935cc5d168e0b4ff003335940b5924ccd0e77bd5e94e579,0.00%,7.641MiB,0.37%,81.5kB / 44.9kB,0B / 0B
2026-08-07T14:51:39.928812+00:00,dev-peer0.org2.example.com-sl-ledger_1.0-470c7b267d0276d2c935cc5d168e0b4ff003335940b5924ccd0e77bd5e94e579,0.00%,7.457MiB,0.36%,79.4kB / 43.9kB,0B / 0B
2026-08-07T14:51:39.928812+00:00,peer0.org3.example.com,3.14%,104.4MiB,0.88%,15.5MB / 1.83MB,0B / 14.7MB
2026-08-07T14:51:39.928812+00:00,couchdb4,0.14%,94.44MiB,0.80%,275kB / 152kB,0B / 1.97MB
2026-08-07T14:51:39.928812+00:00,ca_org3,0.00%,9.07MiB,0.08%,28.5kB / 45kB,65.5kB / 0B
2026-08-07T14:51:39.928812+00:00,peer0.org2.example.com,3.44%,91.23MiB,0.77%,15.6MB / 1.86MB,2.15MB / 14.7MB
2026-08-07T14:51:39.928812+00:00,peer0.org1.example.com,3.83%,88.48MiB,0.75%,15.6MB / 1.9MB,4.3MB / 25.2MB
2026-08-07T14:51:39.928812+00:00,couchdb1,0.22%,106MiB,0.90%,289kB / 168kB,17.1MB / 1.97MB
2026-08-07T14:51:39.928812+00:00,couchdb0,0.18%,100MiB,0.85%,292kB / 172kB,13.6MB / 1.97MB
2026-08-07T14:51:39.928812+00:00,orderer.example.com,0.06%,18.82MiB,0.16%,345kB / 1.25MB,27.2MB / 971kB
2026-08-07T14:51:39.928812+00:00,ca_org1,0.00%,9.066MiB,0.08%,33.3kB / 50kB,4.1kB / 0B
2026-08-07T14:51:39.928812+00:00,ca_org2,0.00%,9.195MiB,0.08%,30.8kB / 44.4kB,4.1kB / 0B
2026-08-07T14:51:39.928812+00:00,ca_orderer,0.00%,9.211MiB,0.08%,54.3kB / 86.6kB,426kB / 0B
2026-08-07T14:51:44.129497+00:00,dev-peer0.org3.example.com-sl-ledger_1.0-470c7b267d0276d2c935cc5d168e0b4ff003335940b5924ccd0e77bd5e94e579,0.00%,7.691MiB,0.38%,78.5kB / 42.9kB,0B / 0B
2026-08-07T14:51:44.129497+00:00,dev-peer0.org1.example.com-sl-ledger_1.0-470c7b267d0276d2c935cc5d168e0b4ff003335940b5924ccd0e77bd5e94e579,0.00%,7.641MiB,0.37%,81.5kB / 44.9kB,0B / 0B
2026-08-07T14:51:44.129497+00:00,dev-peer0.org2.example.com-sl-ledger_1.0-470c7b267d0276d2c935cc5d168e0b4ff003335940b5924ccd0e77bd5e94e579,0.00%,7.457MiB,0.36%,79.4kB / 43.9kB,0B / 0B
2026-08-07T14:51:44.129497+00:00,peer0.org3.example.com,2.81%,104.8MiB,0.89%,15.5MB / 1.84MB,0B / 14.7MB
2026-08-07T14:51:44.129497+00:00,couchdb4,0.16%,94.44MiB,0.80%,275kB / 152kB,0B / 1.97MB
2026-08-07T14:51:44.129497+00:00,ca_org3,0.00%,9.07MiB,0.08%,28.5kB / 45kB,65.5kB / 0B
2026-08-07T14:51:44.129497+00:00,peer0.org2.example.com,6.30%,92.3MiB,0.78%,15.6MB / 1.87MB,2.15MB / 14.7MB
2026-08-07T14:51:44.129497+00:00,peer0.org1.example.com,2.86%,89.29MiB,0.76%,15.6MB / 1.91MB,4.3MB / 25.2MB
2026-08-07T14:51:44.129497+00:00,couchdb1,0.38%,106MiB,0.90%,289kB / 168kB,17.1MB / 1.97MB
2026-08-07T14:51:44.129497+00:00,couchdb0,0.38%,99.99MiB,0.85%,292kB / 172kB,13.6MB / 1.97MB
2026-08-07T14:51:44.129497+00:00,orderer.example.com,0.09%,18.83MiB,0.16%,345kB / 1.25MB,27.2MB / 971kB
2026-08-07T14:51:44.129497+00:00,ca_org1,0.00%,9.066MiB,0.08%,33.3kB / 50kB,4.1kB / 0B
2026-08-07T14:51:44.129497+00:00,ca_org2,0.00%,9.195MiB,0.08%,30.8kB / 44.4kB,4.1kB / 0B
2026-08-07T14:51:44.129497+00:00,ca_orderer,0.00%,9.211MiB,0.08%,54.3kB / 86.6kB,426kB / 0B
2026-08-07T14:51:48.420524+00:00,dev-peer0.org3.example.com-sl-ledger_1.0-470c7b267d0276d2c935cc5d168e0b4ff003335940b5924ccd0e77bd5e94e579,0.00%,7.691MiB,0.38%,78.5kB / 42.9kB,0B / 0B
2026-08-07T14:51:48.420524+00:00,dev-peer0.org1.example.com-sl-ledger_1.0-470c7b267d0276d2c935cc5d168e0b4ff003335940b5924ccd0e77bd5e94e579,0.00%,7.641MiB,0.37%,81.5kB / 44.9kB,0B / 0B
2026-08-07T14:51:48.420524+00:00,dev-peer0.org2.example.com-sl-ledger_1.0-470c7b267d0276d2c935cc5d168e0b4ff003335940b5924ccd0e77bd5e94e579,0.00%,7.457MiB,0.36%,79.4kB / 43.9kB,0B / 0B
2026-08-07T14:51:48.420524+00:00,peer0.org3.example.com,1.56%,104.6MiB,0.89%,15.5MB / 1.85MB,0B / 14.7MB
2026-08-07T14:51:48.420524+00:00,couchdb4,0.16%,94.44MiB,0.80%,275kB / 152kB,0B / 1.97MB
2026-08-07T14:51:48.420524+00:00,ca_org3,0.00%,9.07MiB,0.08%,28.5kB / 45kB,65.5kB / 0B
2026-08-07T14:51:48.420524+00:00,peer0.org2.example.com,1.93%,91.86MiB,0.78%,15.6MB / 1.88MB,2.15MB / 14.7MB
2026-08-07T14:51:48.420524+00:00,peer0.org1.example.com,1.99%,90MiB,0.76%,15.6MB / 1.92MB,4.3MB / 25.2MB
2026-08-07T14:51:48.420524+00:00,couchdb1,0.21%,106MiB,0.90%,289kB / 168kB,17.1MB / 1.97MB
2026-08-07T14:51:48.420524+00:00,couchdb0,0.20%,99.99MiB,0.85%,292kB / 172kB,13.6MB / 1.97MB
2026-08-07T14:51:48.420524+00:00,orderer.example.com,0.07%,18.84MiB,0.16%,345kB / 1.25MB,27.2MB / 971kB
2026-08-07T14:51:48.420524+00:00,ca_org1,0.00%,9.066MiB,0.08%,33.3kB / 50kB,4.1kB / 0B
2026-08-07T14:51:48.420524+00:00,ca_org2,0.00%,9.195MiB,0.08%,30.8kB / 44.4kB,4.1kB / 0B
2026-08-07T14:51:48.420524+00:00,ca_orderer,0.00%,9.211MiB,0.08%,54.3kB / 86.6kB,426kB / 0B
